study_date,event_name,source_layer,definition_column,operator,threshold,forward_return_1D_pct,forward_return_5D_pct,forward_return_20D_pct
2021-03-10,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,1.0395487004435822,1.931616505085998,5.087702665689631
2021-07-21,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,0.20166699583279435,0.9624496322618858,0.9539581544904419
2021-07-30,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,-0.1842805614891363,0.9387443770432657,2.596214049848622
2021-08-30,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,-0.13491160395050494,-0.19343475477311411,-3.889784130651963
2021-10-26,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,-0.5051568068462853,1.2210366553280672,2.533671605915999
2021-11-15,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,0.3865229864862485,0.0029925840222766453,-1.0401888393507863
2022-08-08,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,-0.4248692893594086,3.7941497442516736,-5.60064622024491
2022-08-25,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,-3.3688058719518743,-5.531397365379975,-12.047527162847317
2022-11-04,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,0.9613981920559844,5.897810132015491,6.054555332940126
2022-11-18,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,-0.3883688698329779,-0.035309619183754304,-3.724275156933865
2022-12-30,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,-0.4000548879248611,1.3697118867202818,6.17528578346791
2023-03-28,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,1.423726887983645,3.2566427739473047,2.1333218412865618
2023-09-26,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,0.022931406074522265,-1.0314562448320075,-0.604877248423219
2023-11-10,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,-0.08358389332403515,2.2372459914456355,4.692829744983973
2024-05-16,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,0.11647735102702228,-0.5523824992319182,2.539125134892406
2024-06-03,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,0.15028090913065117,1.4647790844758646,4.2701644291806895
2024-07-12,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,0.28262026252154904,-1.965150805152971,-4.829439601983854
2024-08-27,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,-0.597597320797616,-1.8793768733230465,1.714599955318863
2024-09-24,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,-0.18612489301417234,-0.4217769105822944,2.062994243866445
2024-12-09,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,-0.2963883313944371,0.3507435361230993,-2.2237474162522086
2025-07-10,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,-0.32975229626984737,0.26908701669721147,0.9480203589039782
2025-07-24,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,0.397432777929585,-0.3765306099742127,0.10717348745690192
2025-08-07,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,0.7799715348974834,2.027445411080442,2.231861198738172
2025-08-19,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,-0.24316693228262354,0.8511413819716873,2.9475755885958854
2025-09-04,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,-0.3165152978388819,1.3132741475459397,3.280027575310185
2025-09-19,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,0.44100464743330736,-0.31000228667991125,-0.005253282587258656
2025-10-27,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,0.22879438603986557,-0.33730038107067095,-2.473252043560348
2025-11-12,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,-1.6556854961596978,-3.0471785979927946,0.7309978615440249
2025-12-04,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,0.1936641757662061,0.6399170798031317,0.6552267822665492
2026-02-09,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,-0.3303712975458173,-1.7459117743744312,-2.6323702317821995
2026-02-25,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,-0.5365580569328343,-1.1032025617907504,-5.099674011930821
2026-04-24,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,0.12323767534654362,0.9077363874978595,4.30407104116346
2026-05-08,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,0.18799566475542484,0.12934064778817866,0.09190253896107503
2026-05-19,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,1.0792026370445518,2.2675937818326775,0.9041849596482576
2026-05-29,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,0.26252961308912415,-2.5899507748118222,-1.842068291453669
2026-06-22,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,-1.4362785193208105,-0.43303589572428747,0.48723644127124377
2026-07-01,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,0.00013702513856905796,0.8072738163556359,-0.6093638412191793
2026-07-13,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,0.37589783811964317,-0.9588396545191169,3.1637959756269263
2026-07-23,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,0.04967638835191579,0.395908358169339,3.1432360690257344
2026-08-10,sentiment_bullish,Sentiment Engine v1,sentiment_unified_sentiment_score,gt,60.0,-0.3212861472107087,-0.10382678472833362,-1.026553797811347
2019-05-29,technical_drawdown_ge_5,Technical Intelligence v1,technical_drawdown_pct,le,-5.0,0.20984713906617714,1.549751080114925,4.698493321929065
2019-08-05,technical_drawdown_ge_5,Technical Intelligence v1,technical_drawdown_pct,le,-5.0,1.3017017169932643,1.334391229701537,2.162940356872678
2019-08-14,technical_drawdown_ge_5,Technical Intelligence v1,technical_drawdown_pct,le,-5.0,0.24642680276520945,2.9511311378726646,5.948389949100563
2019-08-23,technical_drawdown_ge_5,Technical Intelligence v1,technical_drawdown_pct,le,-5.0,1.0982987735216332,2.787031429124398,5.081290024501439
2020-02-25,technical_drawdown_ge_5,Technical Intelligence v1,technical_drawdown_pct,le,-5.0,-0.37785406053220116,-3.990775725059914,-21.76579869365436
2020-06-09,technical_drawdown_ge_5,Technical Intelligence v1,technical_drawdown_pct,le,-5.0,-0.5313091072437381,-2.570480707768652,-1.1611444018772232
2020-07-16,technical_drawdown_ge_5,Technical Intelligence v1,technical_drawdown_pct,le,-5.0,0.2848612194617406,0.6247677184111344,4.909234130351026
2020-07-24,technical_drawdown_ge_5,Technical Intelligence v1,technical_drawdown_pct,le,-5.0,0.7395138795039502,1.7256412086351869,5.645240152392872
2020-09-08,technical_drawdown_ge_5,Technical Intelligence v1,technical_drawdown_pct,le,-5.0,2.014498633677464,2.081728457897314,0.8742881424102844
2020-10-06,technical_drawdown_ge_5,Technical Intelligence v1,technical_drawdown_pct,le,-5.0,1.739675486921799,4.49155934903871,0.24367791077100076
2020-10-26,technical_drawdown_ge_5,Technical Intelligence v1,technical_drawdown_pct,le,-5.0,-0.30256189119989285,-2.667767761853901,5.193227776456522
2021-09-30,technical_drawdown_ge_5,Technical Intelligence v1,technical_drawdown_pct,le,-5.0,1.149147763018199,2.140890757281766,6.7063771942412975
2022-01-19,technical_drawdown_ge_5,Technical Intelligence v1,technical_drawdown_pct,le,-5.0,-1.103737849414832,-4.033515987991931,-1.2740582555898383
2022-02-03,technical_drawdown_ge_5,Technical Intelligence v1,technical_drawdown_pct,le,-5.0,0.5156929864423399,0.5949859086302522,-3.3181868693494487
2022-03-31,technical_drawdown_ge_5,Technical Intelligence v1,technical_drawdown_pct,le,-5.0,0.34102225843584133,-0.6666106217962819,-8.795671180434306
2023-07-20,technical_drawdown_ge_5,Technical Intelligence v1,technical_drawdown_pct,le,-5.0,0.03240945218980773,0.05601128581109727,-3.627672891506717
2023-08-02,technical_drawdown_ge_5,Technical Intelligence v1,technical_drawdown_pct,le,-5.0,-0.25479738404268204,-1.012103416667176,0.032790882771460694
2023-11-27,technical_drawdown_ge_5,Technical Intelligence v1,technical_drawdown_pct,le,-5.0,0.09801185306033133,0.4252259374945444,4.9296399582757555
2023-12-06,technical_drawdown_ge_5,Technical Intelligence v1,technical_drawdown_pct,le,-5.0,0.7968189065892917,3.467536069364452,3.2510297252949627
2024-04-19,technical_drawdown_ge_5,Technical Intelligence v1,technical_drawdown_pct,le,-5.0,0.8731248071466746,2.672112646095459,6.765139532170172
2024-08-02,technical_drawdown_ge_5,Technical Intelligence v1,technical_drawdown_pct,le,-5.0,-2.996879838863975,-0.044886849066483325,5.645496177768372
2025-03-04,technical_drawdown_ge_5,Technical Intelligence v1,technical_drawdown_pct,le,-5.0,1.1159277893187936,-3.5665408756773376,-2.510839638586604
2025-05-23,technical_drawdown_ge_5,Technical Intelligence v1,technical_drawdown_pct,le,-5.0,2.04590558452733,2.294059116430036,4.986547236135452
2025-11-20,technical_drawdown_ge_5,Technical Intelligence v1,technical_drawdown_pct,le,-5.0,0.9823035415319481,4.746008253070255,4.522879643472133
2026-03-18,technical_drawdown_ge_5,Technical Intelligence v1,technical_drawdown_pct,le,-5.0,-0.2748797741878972,-0.49512116777690185,6.288278375805034
2020-02-27,technical_drawdown_ge_10,Technical Intelligence v1,technical_drawdown_pct,le,-10.0,-0.8238340444361891,1.5167362087749936,-11.705875608075111
2020-06-11,technical_drawdown_ge_10,Technical Intelligence v1,technical_drawdown_pct,le,-10.0,1.3060843963234703,3.7720258002983176,6.093732235946159
2020-06-26,technical_drawdown_ge_10,Technical Intelligence v1,technical_drawdown_pct,le,-10.0,1.4685678433118632,5.671887110733409,7.6555676889111135
2022-02-22,technical_drawdown_ge_10,Technical Intelligence v1,technical_drawdown_pct,le,-10.0,-1.8412122845487655,0.03484515005873767,4.805148461663755
2022-03-07,technical_drawdown_ge_10,Technical Intelligence v1,technical_drawdown_pct,le,-10.0,-0.723375351819977,-0.6660171886201383,9.082174082432104
2022-04-22,technical_drawdown_ge_10,Technical Intelligence v1,technical_drawdown_pct,le,-10.0,0.5697936985382235,-3.2738019375660454,-8.67131959895321
2023-09-26,technical_drawdown_ge_10,Technical Intelligence v1,technical_drawdown_pct,le,-10.0,0.022931406074522265,-1.0314562448320075,-0.604877248423219
2023-10-18,technical_drawdown_ge_10,Technical Intelligence v1,technical_drawdown_pct,le,-10.0,-0.8482848196321058,-2.96273293542173,4.363782990190135
2025-03-13,technical_drawdown_ge_10,Technical Intelligence v1,technical_drawdown_pct,le,-10.0,2.1265869083087807,2.5603478152290027,-4.590587627087306
2025-04-03,technical_drawdown_ge_10,Technical Intelligence v1,technical_drawdown_pct,le,-10.0,-5.974960534553109,-2.380612216368816,5.376611247500818
2020-03-19,liquidity_20d_change_positive_ge_5,Liquidity Intelligence v1,liquidity_20d_change_pct,ge,5.0,-4.335951230846192,9.159172471878986,19.30655422140406
2020-05-14,liquidity_20d_change_positive_ge_5,Liquidity Intelligence v1,liquidity_20d_change_pct,ge,5.0,0.39263632504382695,3.3658197989701932,6.619108101446103
2021-03-01,liquidity_20d_change_positive_ge_5,Liquidity Intelligence v1,liquidity_20d_change_pct,ge,5.0,-0.8080851690870694,-2.0623701065990097,1.7753258304495922
2021-09-16,liquidity_20d_change_positive_ge_5,Liquidity Intelligence v1,liquidity_20d_change_pct,ge,5.0,-0.9110872450405094,-0.5536746472478371,-0.793299455155072
2023-01-31,liquidity_20d_change_positive_ge_5,Liquidity Intelligence v1,liquidity_20d_change_pct,ge,5.0,1.045230394459029,2.1439410354230803,-3.0714370327889595
2023-03-16,liquidity_20d_change_positive_ge_5,Liquidity Intelligence v1,liquidity_20d_change_pct,ge,5.0,-1.1019457310067593,-0.2919000300037444,4.478473898558244
2024-01-30,liquidity_20d_change_positive_ge_5,Liquidity Intelligence v1,liquidity_20d_change_pct,ge,5.0,-1.6105744611597972,0.5941105092739818,2.939907135780384
2025-04-16,liquidity_20d_change_positive_ge_5,Liquidity Intelligence v1,liquidity_20d_change_pct,ge,5.0,0.13268380955802073,3.9628829629953177,12.154405230200304
2025-07-29,liquidity_20d_change_positive_ge_5,Liquidity Intelligence v1,liquidity_20d_change_pct,ge,5.0,-0.12494327466496813,-1.1249646580373418,1.4924214339260278
2020-06-19,liquidity_20d_change_negative_le_5,Liquidity Intelligence v1,liquidity_20d_change_pct,le,-5.0,0.6495095537691675,-2.8630531189139496,4.974597549892845
2020-07-23,liquidity_20d_change_negative_le_5,Liquidity Intelligence v1,liquidity_20d_change_pct,le,-5.0,-0.6190400054688405,0.32636491104114373,4.63120666963297
2022-01-24,liquidity_20d_change_negative_le_5,Liquidity Intelligence v1,liquidity_20d_change_pct,le,-5.0,-1.2171906253646725,2.390404017030212,-2.3892746922977603
2022-02-02,liquidity_20d_change_negative_le_5,Liquidity Intelligence v1,liquidity_20d_change_pct,le,-5.0,-2.4391082077444004,-0.047930375942251136,-4.922008075284201
2022-04-28,liquidity_20d_change_negative_le_5,Liquidity Intelligence v1,liquidity_20d_change_pct,le,-5.0,-3.6284507106413955,-3.2799972667638455,-5.3564994077988315
2022-05-20,liquidity_20d_change_negative_le_5,Liquidity Intelligence v1,liquidity_20d_change_pct,le,-5.0,1.8555039930923556,6.584373651241293,-3.500575814561868
2022-09-23,liquidity_20d_change_negative_le_5,Liquidity Intelligence v1,liquidity_20d_change_pct,le,-5.0,-1.0340526208282075,-2.9137059931369835,1.6115979737523878
2022-12-30,liquidity_20d_change_negative_le_5,Liquidity Intelligence v1,liquidity_20d_change_pct,le,-5.0,-0.4000548879248611,1.3697118867202818,6.17528578346791
2023-02-22,liquidity_20d_change_negative_le_5,Liquidity Intelligence v1,liquidity_20d_change_pct,le,-5.0,0.5329429416074394,-0.9937273590854945,-1.3550338247669713
2024-05-13,liquidity_20d_change_negative_le_5,Liquidity Intelligence v1,liquidity_20d_change_pct,le,-5.0,0.4837813139759728,1.6606586375907284,2.947472232581605
2024-06-28,liquidity_20d_change_negative_le_5,Liquidity Intelligence v1,liquidity_20d_change_pct,le,-5.0,0.26755639309195,2.057879849196942,0.056040102787591195
2024-12-31,liquidity_20d_change_negative_le_5,Liquidity Intelligence v1,liquidity_20d_change_pct,le,-5.0,-0.22238866412221947,0.6226185244078808,2.70163042404441
2025-05-12,liquidity_20d_change_negative_le_5,Liquidity Intelligence v1,liquidity_20d_change_pct,le,-5.0,0.7248200983532183,2.0432285303387587,3.3301470201817285
